-67.438,18.42,2004.53139334807,7,13,2.4,12.3,11,45,33.01,0,0,0,0,0
-67.402,18.403,2004.531458441485,7,13,2.4,8.9,12,19,51.42,0,0,0,0,0
-67.435,18.419,2004.531474760929,7,13,2.7,12.1,12,28,27.48,0,0,0,0,0
-65.297,19.475,2004.586683974651,8,2,3.3,25.1,17,25,55.32,0,0,0,0,0
-65.437,19.403,2004.682702353395,9,6,3.9,84.59999999999999,20,51,26.9,0,0,0,0,0
-65.38500000000001,19.555,2004.682714957435,9,6,3.3,35.6,20,58,5.47,0,0,0,0,0
-64.85599999999999,19.321,2004.682736966201,9,6,3.5,24.9,21,9,41.44,0,0,0,0,0
-65.229,19.585,2004.682763585939,9,6,4.1,38,21,23,43.22,0,0,0,0,0
-65.33,19.564,2004.682815190498,9,6,2.9,25,21,50,55.08,0,0,0,0,0
-65.34,19.465,2004.682881686716,9,6,3.3,25,22,25,57.85,0,0,0,0,0
-65.16800000000001,19.414,2004.682912154043,9,6,3.3,83.8,22,42,1.3,0,0,0,0,0
-65.245,19.484,2004.682997426508,9,6,3.1,47.2,23,26,57.82,0,0,0,0,0
-64.809,19.3,2004.683074696418,9,7,3,24.9,0,7,41.28,0,0,0,0,0
-65.38500000000001,19.514,2004.683161666414,9,7,3.7,46.1,0,53,31.48,0,0,0,0,0
-64.78,19.153,2004.683202825845,9,7,3.6,33.7,1,15,13.04,0,0,0,0,0
-65.345,19.57,2004.683235497306,9,7,3.2,55,1,32,26.19,0,0,0,0,0
-65.43899999999999,19.453,2004.683255559034,9,7,3.2,63.4,1,43,0.59,0,0,0,0,0
-65.187,19.543,2004.683331905864,9,7,3.4,25.1,2,23,14.86,0,0,0,0,0
-65.32599999999999,19.511,2004.683340201566,9,7,3.6,37.9,2,27,37.19,0,0,0,0,0
-65.27200000000001,19.519,2004.683392667223,9,7,3,25,2,55,16.28,0,0,0,0,0
-65.273,19.492,2004.683406562121,9,7,3.4,43.9,3,2,35.67,0,0,0,0,0
-65.21299999999999,19.382,2004.683428261296,9,7,3.1,5.2,3,14,1.85,0,0,0,0,0
-65.172,19.517,2004.683556741424,9,7,3.2,25.1,4,21,44.7,0,0,0,0,0
-65.378,19.509,2004.683602992183,9,7,3.1,49.3,4,46,7.26,0,0,0,0,0
-65.271,19.551,2004.683808973702,9,7,3.3,24.9,6,34,40.89,0,0,0,0,0
-65.496,19.458,2004.683841337153,9,7,3.3,53.9,6,51,44.3,0,0,0,0,0
-65.217,19.549,2004.688873297726,9,9,3.7,62.5,3,3,46.97,0,0,0,0,0
-65.283,19.532,2004.689827785684,9,9,3.4,55.8,11,26,50.17,0,0,0,0,0
-65.395,19.526,2004.689850782357,9,9,3,44.9,11,38,57.38,0,0,0,0,0
-66.56399999999999,19.086,2004.755367642873,10,3,2.7,25,11,8,57.75,0,0,0,0,0
-66.628,19.206,2004.758782266052,10,4,3.4,21.7,17,8,36.33,0,0,0,0,0
-67.133,18.018,2004.76775028619,10,7,1.8,14.8,23,55,6.65,0,0,0,0,0
-67.495,19.176,2004.773531689246,10,10,3.1,16.4,2,42,8.49,0,0,0,0,0
-65.343,19.066,2004.792015837191,10,16,3.1,23.5,21,4,1.61,0,0,0,0,0
-65.43000000000001,19.055,2004.79203244156,10,16,3,30.9,21,12,46.68,0,0,0,0,0
-66.09099999999999,19.405,2004.796932732493,10,18,3.3,10.9,16,15,25.64,0,0,0,0,0
-66.06699999999999,19.127,2004.806514661443,10,22,2.6,25.3,4,25,29.23,0,0,0,0,0
-67.133,18.004,2004.841907254035,11,4,1.8,13.1,3,18,47.95,0,0,0,0,0
-64.816,18.975,2004.925188387978,12,4,3,7.9,14,51,17.28,0,0,0,0,0
-64.55500000000001,19.181,2004.944935283533,12,11,3.4,24.8,20,18,41.51,0,0,0,0,0
-64.595,19.084,2004.96183074403,12,18,3.5,24.9,0,43,16.52,0,0,0,0,0
-64.613,19.178,2004.961836276816,12,18,3.3,48.5,0,46,11.48,0,0,0,0,0
-64.574,19.153,2004.961983710597,12,18,3.6,35.5,2,3,53.69,0,0,0,0,0
-64.557,19.211,2004.962587627758,12,18,3.3,36.2,7,22,11,0,0,0,0,0
-65.205,18.935,2005.00827782566,1,4,3.2,26.9,0,30,49.51,0,0,0,0,0
-66.206,19.201,2005.030074231989,1,11,2.6,28.4,23,27,0.98,0,0,0,0,0
-66.218,19.18,2005.03127756659,1,12,2.5,26.3,9,59,29.34,0,0,0,0,0
-65.39,19.664,2005.07746609272,1,29,5,52.7,6,36,10.7,0,0,0,0,0
-65.371,19.464,2005.077477844368,1,29,3.4,44.5,6,42,21.3,0,0,0,0,0
-65.36,19.631,2005.077505268265,1,29,3.3,25,6,56,46.14,0,0,0,0,0
-65.45399999999999,19.685,2005.077512558346,1,29,3.5,25.2,7,0,36.04,0,0,0,0,0
-65.315,19.73,2005.077524798643,1,29,3.6,25.1,7,7,2.05,0,0,0,0,0
-65.393,19.616,2005.078319285261,1,29,3.3,25,14,4,36.98,0,0,0,0,0
-67.18300000000001,19.339,2005.127220437278,2,16,2.7,7.1,10,27,3.71,0,0,0,0,0
-67.224,19.477,2005.127433376459,2,16,2.7,7.1,12,18,58.96,0,0,0,0,0
-67.233,19.474,2005.127501455797,2,16,2.7,7.1,12,54,45.91,0,0,0,0,0
-67.279,19.478,2005.127829387684,2,16,3.2,9.9,15,47,7.57,0,0,0,0,0
-67.242,19.498,2005.138137460997,2,20,3.2,24.9,10,5,2.97,0,0,0,0,0
-67.276,19.415,2005.138142494292,2,20,2.7,24.4,10,7,41.7,0,0,0,0,0
-67.27200000000001,19.508,2005.138147294838,2,20,3.5,24.9,10,10,13.09,0,0,0,0,0
-67.238,19.481,2005.138266393011,2,20,3.1,24.9,11,12,48.97,0,0,0,0,0
-67.25,19.531,2005.138303927575,2,20,3.5,25.1,11,32,32.66,0,0,0,0,0
-66.84099999999999,18.959,2005.142332280251,2,21,2.7,6.9,22,49,50.79,0,0,0,0,0
-67.238,19.483,2005.146545755644,2,23,3,24.9,11,44,26.95,0,0,0,0,0
-65.395,19.048,2005.163082181634,3,1,3.1,25.1,12,35,59.68,0,0,0,0,0
-65.292,18.981,2005.163087976915,3,1,2.9,34.7,12,39,2.44,0,0,0,0,0
-67.342,19.409,2005.177534609018,3,6,3.1,16.5,19,12,11.43,0,0,0,0,0
-67.19799999999999,19.487,2005.179216589612,3,7,3.1,24.9,9,56,14.37,0,0,0,0,0
-67.348,19.426,2005.179920243848,3,7,3.6,15.1,16,6,4.81,0,0,0,0,0
-67.215,19.487,2005.190367958206,3,11,3.8,35.3,11,37,23.93,0,0,0,0,0
-64.791,19.284,2005.235495449645,3,27,3.4,38.7,22,56,24.5,0,0,0,0,0
-66.485,19.12,2005.266486899734,4,8,3.1,25.1,6,25,30.87,0,0,0,0,0
-66.497,19.111,2005.266572178463,4,8,3.2,21.1,7,10,20.22,0,0,0,0,0
-64.724,19.012,2005.281841450406,4,13,3.1,3.9,20,55,51.98,0,0,0,0,0
-64.693,19.21,2005.282033917745,4,13,3.2,20,22,37,1.63,0,0,0,0,0
-64.742,19.133,2005.282050687151,4,13,3.3,21.3,22,45,50.47,0,0,0,0,0
-64.688,19.097,2005.282196834729,4,14,3.1,29,0,2,39.38,0,0,0,0,0
-64.712,19.191,2005.282286972666,4,14,3.2,23.2,0,50,1.97,0,0,0,0,0
-64.717,19.137,2005.282672420725,4,14,3.2,20.1,4,12,37.46,0,0,0,0,0
-64.73,19.195,2005.282680949708,4,14,3.2,20,4,17,6.43,0,0,0,0,0
-64.73399999999999,19.161,2005.285737141679,4,15,3.1,22,7,3,26.5,0,0,0,0,0
-64.709,19.214,2005.286872406773,4,15,3.5,23.1,17,0,8.220000000000001,0,0,0,0,0
-64.715,19.135,2005.287211545535,4,15,3.1,24.3,19,58,23.3,0,0,0,0,0
-64.726,19.09,2005.28755394882,4,15,3.6,6.3,22,58,21.33,0,0,0,0,0
-64.605,19.01,2005.287656740233,4,15,3.7,57.8,23,52,22.96,0,0,0,0,0
-64.611,18.999,2005.287697455289,4,16,3.5,59.1,0,13,46.95,0,0,0,0,0
-64.37,19.724,2005.301375858701,4,21,3.5,25.1,0,3,9.08,0,0,0,0,0
-64.425,18.833,2005.352098353311,5,9,4.2,20.5,12,22,53.67,0,0,0,0,0
-64.803,19.243,2005.354403666603,5,10,3.2,25,8,34,34.03,0,0,0,0,0
-66.038,17.789,2005.389282565956,5,23,2.5,4.1,2,6,55,0,0,0,0,0
-68.498,19.081,2005.425575803843,6,5,3.2,26.9,8,2,38.55,0,0,0,0,0
-68.483,19.14,2005.426416840119,6,5,3.5,18.1,15,24,41.47,0,0,0,0,0
-67.02500000000001,19.041,2005.452139607433,6,15,2.9,5,0,44,34.66,0,0,0,0,0
-67.01900000000001,19.048,2005.452150069762,6,15,3.3,15.2,0,50,4.6,0,0,0,0,0
-67.039,19.03,2005.452170959855,6,15,3.3,8.9,1,1,3.39,0,0,0,0,0
-66.983,19.006,2005.452183098998,6,15,2.5,8.199999999999999,1,7,26.21,0,0,0,0,0
-66.986,18.975,2005.452186773846,6,15,2.6,39.1,1,9,22.1,0,0,0,0,0
-67.04000000000001,19.01,2005.4521961517,6,15,2.9,22.8,1,14,17.84,0,0,0,0,0
-67.01000000000001,19.154,2005.4522233086,6,15,2.7,37.5,1,28,34.26,0,0,0,0,0
-67.069,19.124,2005.452360961124,6,15,3.1,18.2,2,40,55.27,0,0,0,0,0
-67.089,18.954,2005.452380871385,6,15,2.9,52.9,2,51,23.16,0,0,0,0,0
-67.00700000000001,18.987,2005.452421762747,6,15,3,31.3,3,12,52.71,0,0,0,0,0
-67.01000000000001,19.05,2005.45242474981,6,15,2.6,42.5,3,14,26.91,0,0,0,0,0
-67.003,18.952,2005.452453262938,6,15,2.6,10.2,3,29,26.1,0,0,0,0,0
-67.00700000000001,18.978,2005.452463147831,6,15,2.6,29.8,3,34,37.83,0,0,0,0,0
-67.075,18.971,2005.452471606418,6,15,2.6,18.8,3,39,4.58,0,0,0,0,0
-67.02,19.008,2005.452493628234,6,15,2.6,20.1,3,50,39.06,0,0,0,0,0
-64.839,19.085,2005.452926353057,6,15,3.6,24.9,7,38,5.47,0,0,0,0,0
-65.51000000000001,18.999,2005.530124074391,7,13,3.6,6.9,11,53,12.81,0,0,0,0,0
-65.423,19.097,2005.547886366058,7,19,2.9,25,23,29,4.44,0,0,0,0,0
-64.68899999999999,19.141,2005.56333253171,7,25,2.9,20,14,47,34.72,0,0,0,0,0
-64.756,19.048,2005.563667369039,7,25,3.3,6,17,43,34.15,0,0,0,0,0
-64.684,19.089,2005.564094483447,7,25,3.1,18.1,21,28,3.63,0,0,0,0,0
-64.727,19.046,2005.564771502727,7,26,3.2,6.3,3,23,54.11,0,0,0,0,0
-64.66200000000001,19.122,2005.565230796867,7,26,3.5,36.1,7,25,18.41,0,0,0,0,0
-64.65900000000001,19.089,2005.578568314625,7,31,3.6,23.1,4,15,30.37,0,0,0,0,0
-64.622,19.104,2005.578653259132,7,31,3.4,30.7,5,0,9.18,0,0,0,0,0
-68.97499999999999,19.771,2005.599164732369,8,7,3.6,24.7,16,40,59,0,0,0,0,0
-64.986,19.182,2005.630083205226,8,18,3.5,37.7,23,31,43.96,0,0,0,0,0
-65.011,19.105,2005.630087715627,8,18,3.1,2,23,34,6.2,0,0,0,0,0
-64.93300000000001,19.198,2005.630123042238,8,18,3.5,25.3,23,52,40.26,0,0,0,0,0
-64.96899999999999,19.351,2005.630273250571,8,19,3.3,37.9,1,11,37.23,0,0,0,0,0
-64.965,19.211,2005.630407929351,8,19,3.4,34.8,2,22,24.46,0,0,0,0,0
-64.985,19.177,2005.630545089105,8,19,3.4,25.6,3,34,29.93,0,0,0,0,0
-66.97,17.999,2005.640756443113,8,22,2.7,13.2,21,1,35.19,0,0,0,0,0
-66.961,17.969,2005.640907569127,8,22,1.9,8.5,22,21,1.1,0,0,0,0,0
-65.071,19.057,2005.652874059488,8,27,3.4,24.8,7,10,36.34,0,0,0,0,0
-65.05500000000001,19.029,2005.652879224696,8,27,3,29.9,7,13,19.23,0,0,0,0,0
-67.40000000000001,19.191,2005.66684332826,9,1,3.3,25,9,32,51.2,0,0,0,0,0
-65.721,18.96,2005.675760970637,9,4,2.9,1.5,15,39,57.97,0,0,0,0,0
-65.726,19.12,2005.675765171233,9,4,3.1,25.2,15,42,10.44,0,0,0,0,0
-65.77500000000001,19.024,2005.675767720383,9,4,2.9,25.9,15,43,30.83,0,0,0,0,0
-65.82899999999999,19.121,2005.675769032217,9,4,3.3,25.3,15,44,12.2,0,0,0,0,0
-65.727,19.065,2005.675776951103,9,4,3,33,15,48,21.93,0,0,0,0,0
-65.72799999999999,19.076,2005.675781317859,9,4,3.1,25.3,15,50,39.64,0,0,0,0,0
-65.71599999999999,19.032,2005.675787132166,9,4,0,15,15,53,43,0,0,0,0,0
-66.654,19.213,2005.752146844876,10,2,3.3,24.7,12,48,22.9,0,0,0,0,0
-64.55800000000001,19.754,2005.77386107845,10,10,3.6,15.4,11,1,22.97,0,0,0,0,0
-66.596,19.084,2005.860105582192,11,10,3,24.9,22,31,29.64,0,0,0,0,0
-66.828,19.133,2005.870275836822,11,14,3.3,26.4,15,36,58.79,0,0,0,0,0
-66.583,19.245,2005.874150763889,11,16,3.3,27.4,1,33,38.49,0,0,0,0,0
-67.06999999999999,17.881,2005.905060755644,11,27,2.6,36.3,8,19,55.99,0,0,0,0,0
-67.066,17.898,2005.90517356862,11,27,2.6,38.9,9,19,13.66,0,0,0,0,0
-68.669,19.021,2005.910089653412,11,29,2.9,127.7,4,23,7.31,0,0,0,0,0
-68.381,19.439,2005.911828455733,11,29,3.3,14,19,37,2.18,0,0,0,0,0
-68.36,19.3,2005.911833532471,11,29,3.3,54.7,19,39,42.28,0,0,0,0,0
-68.218,19.441,2005.911836708524,11,29,3.2,65.90000000000001,19,41,22.44,0,0,0,0,0
-68.624,19.227,2005.911840524163,11,29,3.4,6.9,19,43,22.77,0,0,0,0,0
-64.65000000000001,18.844,2005.935770885654,12,8,2.4,40.2,13,21,10.65,0,0,0,0,0
-65.387,19.115,2005.937953292428,12,9,2.9,22.3,8,28,15.03,0,0,0,0,0
-65.017,18.994,2005.970909082636,12,21,3.2,31.2,9,9,48.83,0,0,0,0,0
-65.012,18.997,2005.970916127283,12,21,3.1,29.8,9,13,30.99,0,0,0,0,0
-66.114,17.959,2005.994757124556,12,30,3.3,18.6,2,4,20.68,0,0,0,0,0
-66.104,17.951,2005.994800954465,12,30,2,14.3,2,27,22.9,0,0,0,0,0
-65.334,19.512,2005.994940431887,12,30,3.4,57,3,40,41.46,0,0,0,0,0
-65.34399999999999,19.441,2005.995033041286,12,30,3.6,52.4,4,29,21.99,0,0,0,0,0
-66.06399999999999,19.167,2006.004361796677,1,2,2.8,25.3,14,12,33.62,0,0,0,0,0
-66.08499999999999,19.203,2006.004375437595,1,2,3.1,26.7,14,19,43.8,0,0,0,0,0
-65.73399999999999,18.982,2006.006325463914,1,3,2.9,25.9,7,24,39.83,0,0,0,0,0
-65.31999999999999,19.342,2006.010862029427,1,4,3.5,108.5,23,9,4.96,0,0,0,0,0
-65.282,19.546,2006.010879445713,1,4,3.5,50.5,23,18,14.2,0,0,0,0,0
-65.327,19.614,2006.010894712075,1,4,3.5,74.90000000000001,23,26,15.64,0,0,0,0,0
-65.191,19.013,2006.032409119736,1,12,2.9,27.2,19,54,14,0,0,0,0,0
-65.175,18.973,2006.032415371005,1,12,3.4,26.1,19,57,31.14,0,0,0,0,0
-65.184,18.99,2006.032453202689,1,12,2.8,32.9,20,17,24.2,0,0,0,0,0
-65.26000000000001,18.799,2006.032454904871,1,12,2.8,21.8,20,18,17.88,0,0,0,0,0
-65.178,19.034,2006.032475724252,1,12,3.1,36.9,20,29,14.44,0,0,0,0,0
-65.227,18.859,2006.032484515157,1,12,2.9,27.4,20,33,51.67,0,0,0,0,0
-65.196,18.93,2006.032486557268,1,12,3,29.4,20,34,56.07,0,0,0,0,0
-65.18000000000001,18.98,2006.032493241375,1,12,3,34,20,38,26.86,0,0,0,0,0
-65.191,18.938,2006.03256183124,1,12,3.3,25.9,21,14,29.91,0,0,0,0,0
-65.133,18.867,2006.03261499017,1,12,3.1,58.7,21,42,26.33,0,0,0,0,0
-65.18000000000001,19.007,2006.032626474822,1,12,3.3,26.9,21,48,28.51,0,0,0,0,0
-65.181,18.949,2006.032630019026,1,12,3,19,21,50,20.28,0,0,0,0,0
-65.184,18.977,2006.03263230435,1,12,3.1,23.6,21,51,32.35,0,0,0,0,0
-65.113,19.094,2006.032636390791,1,12,2.8,42.3,21,53,41.22,0,0,0,0,0
-65.108,18.896,2006.032638551497,1,12,2.6,54.6,21,54,49.36,0,0,0,0,0
-65.16800000000001,18.934,2006.032640135084,1,12,3.2,40.5,21,55,39.3,0,0,0,0,0
-65.17100000000001,18.96,2006.032644540525,1,12,2.8,24,21,57,58.23,0,0,0,0,0
-65.313,18.945,2006.0326466914,1,12,3,2.9,21,59,6.06,0,0,0,0,0
-65.17,18.945,2006.032672456558,1,12,3.5,44.8,22,12,38.59,0,0,0,0,0
-65.166,19.023,2006.032686364789,1,12,3.1,26.6,22,19,57.2,0,0,0,0,0
-65.19199999999999,18.936,2006.032793792491,1,12,3.6,40.3,23,16,25.04,0,0,0,0,0
-65.203,18.941,2006.033184368341,1,13,3.2,24.8,2,41,42.24,0,0,0,0,0
-65.215,18.946,2006.033347501268,1,13,3.3,24.2,4,7,26.8,0,0,0,0,0
-65.126,18.886,2006.033522373795,1,13,3.1,53,5,39,21.58,0,0,0,0,0
-65.191,18.985,2006.033810433473,1,13,3.3,20.4,8,10,45.83,0,0,0,0,0
-65.197,18.972,2006.033817048453,1,13,3.2,27.6,8,14,14.44,0,0,0,0,0
-65.015,18.986,2006.033983216641,1,13,3.5,25.9,9,41,34.72,0,0,0,0,0
-65.017,19.01,2006.033989141299,1,13,3,26.3,9,44,41.56,0,0,0,0,0
-65.023,18.997,2006.034018199518,1,13,3.4,24.7,9,59,57.94,0,0,0,0,0
-65.008,18.978,2006.034440011733,1,13,3.5,35,13,41,40.21,0,0,0,0,0
-65.181,19.03,2006.034919994292,1,13,3.1,28,17,53,56.94,0,0,0,0,0
-65.17400000000001,18.996,2006.034940764206,1,13,3.1,28.6,18,4,51.94,0,0,0,0,0
-65.05800000000001,19.086,2006.035610318049,1,13,3.1,22.3,23,56,46.99,0,0,0,0,0
-64.96599999999999,19.088,2006.035612938546,1,13,2.9,43.2,23,58,9.630000000000001,0,0,0,0,0
-67.29300000000001,19.324,2006.067587557712,1,25,4,24.4,16,4,1.22,0,0,0,0,0
-65.11199999999999,19.039,2006.072424258942,1,27,3.2,44.6,10,26,11.43,0,0,0,0,0
-65.227,18.931,2006.072427115043,1,27,3.1,28.6,10,27,41.5,0,0,0,0,0
-65.249,18.934,2006.073117547882,1,27,3.3,14.2,16,30,34.99,0,0,0,0,0
-67.206,19.298,2006.074188945967,1,28,2.8,27.4,1,53,42.6,0,0,0,0,0
-65.116,18.986,2006.0857522552,2,1,3.2,4.2,7,11,23.12,0,0,0,0,0
-65.009,19.052,2006.085829029046,2,1,3.2,30,7,51,44.26,0,0,0,0,0
-65.34,17.947,2006.135183002283,2,19,3.3,13,8,12,11.16,0,0,0,0,0
-67.197,18.221,2006.157334720954,2,27,2.8,87.09999999999999,10,15,7.76,0,0,0,0,0
-67.12,19.113,2006.160322406139,2,28,2.8,10,12,25,27.4,0,0,0,0,0
-63.791,19.139,2006.167095891362,3,2,3.7,15.1,23,45,36.03,0,0,0,0,0
-63.804,19.147,2006.167107297057,3,2,3.8,5,23,51,35.72,0,0,0,0,0
-63.907,19.061,2006.167111791286,3,2,3.6,31.3,23,53,57.45,0,0,0,0,0
-63.963,19.069,2006.16711675704,3,2,2.8,42.8,23,56,34.05,0,0,0,0,0
-63.687,19.292,2006.16711795345,3,2,3.5,30.1,23,57,11.78,0,0,0,0,0
-63.582,19.282,2006.167121789384,3,2,3.7,50.5,23,59,12.75,0,0,0,0,0
-63.617,18.757,2006.167132302448,3,3,3.4,30.1,0,4,44.29,0,0,0,0,0
-63.685,19.11,2006.16714513445,3,3,3.3,10,0,11,28.96,0,0,0,0,0
-63.797,19.115,2006.167154605213,3,3,3.1,15,0,16,27.63,0,0,0,0,0
-63.917,19.104,2006.167157942352,3,3,3.5,8.1,0,18,12.87,0,0,0,0,0
-63.774,19.073,2006.167161142821,3,3,3.2,20.2,0,19,53.8,0,0,0,0,0
-64.044,19.053,2006.167163806126,3,3,3.2,2.9,0,21,17.79,0,0,0,0,0
-64.07599999999999,19.089,2006.167166138382,3,3,2.3,16.8,0,22,31.34,0,0,0,0,0
-63.725,18.804,2006.167167556126,3,3,2.9,37.5,0,23,16.05,0,0,0,0,0
-63.971,19.137,2006.167172027841,3,3,3.7,5,0,25,37.07,0,0,0,0,0
-63.983,19.303,2006.167196544267,3,3,3,15.5,0,38,30.22,0,0,0,0,0
-63.752,18.97,2006.167204103564,3,3,3.4,31.5,0,42,28.61,0,0,0,0,0
-64.22,19.115,2006.167213168442,3,3,2.9,6.8,0,47,14.48,0,0,0,0,0
-63.54,19.087,2006.167218829909,3,3,3.2,24.8,0,50,13.02,0,0,0,0,0
-63.795,19.125,2006.167273343163,3,3,3.3,13.4,1,18,52.15,0,0,0,0,0
-63.883,19.137,2006.167276938419,3,3,3.8,5,1,20,45.53,0,0,0,0,0
-63.69,18.814,2006.167294977169,3,3,3.2,12.7,1,30,14.4,0,0,0,0,0
-63.724,19.09,2006.167299800863,3,3,3.5,23.9,1,32,46.52,0,0,0,0,0
-64.077,19.246,2006.167324589358,3,3,2.8,8,1,45,48.25,0,0,0,0,0
-64.01600000000001,19.13,2006.167326726598,3,3,2.9,2.8,1,46,55.65,0,0,0,0,0
-63.724,18.656,2006.167374559868,3,3,0,7.6,2,12,4.12,0,0,0,0,0
-63.823,19.01,2006.167377819952,3,3,3.7,10,2,13,46.93,0,0,0,0,0
-64.03100000000001,19.194,2006.167386074962,3,3,3.4,12,2,18,7.26,0,0,0,0,0
-63.946,19.452,2006.167392495244,3,3,3.6,60.1,2,21,29.73,0,0,0,0,0
-63.56,18.74,2006.167396800482,3,3,3.4,11.1,2,23,45.5,0,0,0,0,0
-63.827,19.182,2006.167412980403,3,3,3.6,20,2,32,15.75,0,0,0,0,0
-63.758,18.898,2006.167452483511,3,3,2.9,6.9,2,53,1.52,0,0,0,0,0
-64.011,19.16,2006.1674608698,3,3,0,39.1,2,57,25.99,0,0,0,0,0
-63.832,18.81,2006.167464235477,3,3,3,15.2,2,59,12.13,0,0,0,0,0
-63.891,18.661,2006.167470196284,3,3,2.9,11.3,3,2,20.11,0,0,0,0,0
-63.963,19.149,2006.167483494419,3,3,2.8,24.1,3,9,19.48,0,0,0,0,0
-64.17100000000001,19.011,2006.167487899861,3,3,2.8,4.2,3,11,38.41,0,0,0,0,0
-63.657,18.84,2006.16748973776,3,3,0,25.1,3,12,36.37,0,0,0,0,0
-63.87,19.063,2006.167491458968,3,3,0,24.8,3,13,30.65,0,0,0,0,0
-63.752,18.731,2006.167492817098,3,3,3,7,3,14,13.48,0,0,0,0,0
-63.912,19.316,2006.167496593734,3,3,1.9,24.5,3,16,12.58,0,0,0,0,0
-64.129,19.16,2006.167501928589,3,3,2.9,9,3,19,0.82,0,0,0,0,0
-63.87,18.996,2006.167508406583,3,3,2.6,27.1,3,22,25.11,0,0,0,0,0
-63.578,18.726,2006.167510699518,3,3,3,16.7,3,23,37.42,0,0,0,0,0
-64.047,19.059,2006.167539101662,3,3,2.4,38.5,3,38,33.11,0,0,0,0,0
-63.931,19.122,2006.167540937976,3,3,3.7,8.300000000000001,3,39,31.02,0,0,0,0,0
-63.559,18.898,2006.167548108828,3,3,3.2,10.3,3,43,17.16,0,0,0,0,0
-63.793,18.906,2006.167556067986,3,3,3.5,5.7,3,47,28.16,0,0,0,0,0
-63.644,19.357,2006.167564148909,3,3,3.3,20.3,3,51,43,0,0,0,0,0
-63.549,19.177,2006.167567906519,3,3,3.5,6,3,53,41.5,0,0,0,0,0
-63.598,18.74,2006.167589036656,3,3,3,12,4,4,47.86,0,0,0,0,0
-63.935,19.121,2006.167595106228,3,3,3.3,8.699999999999999,4,7,59.27,0,0,0,0,0
-63.803,18.893,2006.16761137018,3,3,2.8,10.4,4,16,32.17,0,0,0,0,0
-63.743,18.959,2006.167614143836,3,3,0,10.8,4,17,59.64,0,0,0,0,0
-63.972,19.184,2006.167615311073,3,3,3.4,9.6,4,18,36.45,0,0,0,0,0
-63.784,19.019,2006.167710556824,3,3,3.1,14.3,5,8,40.12,0,0,0,0,0
-63.843,19.128,2006.167712858955,3,3,3.1,15,5,9,52.72,0,0,0,0,0
-64.06,19.146,2006.167716768138,3,3,3.1,9.1,5,11,56,0,0,0,0,0
-63.94,19.14,2006.167765699835,3,3,3.2,5,5,37,39.11,0,0,0,0,0
-64.002,19.209,2006.167770578704,3,3,2.9,2.3,5,40,12.97,0,0,0,0,0
-63.968,19.122,2006.16781293379,3,3,3,5.8,6,2,28.68,0,0,0,0,0
-63.607,19.026,2006.167866015982,3,3,3.3,33.3,6,30,22.68,0,0,0,0,0
-63.986,19.208,2006.167874325533,3,3,3.1,13.7,6,34,44.73,0,0,0,0,0
-63.854,18.995,2006.167876597539,3,3,3.3,9.4,6,35,56.38,0,0,0,0,0
-64.04600000000001,19.149,2006.167884621385,3,3,0,18.8,6,40,9.42,0,0,0,0,0
-63.888,19.073,2006.167888680239,3,3,0,20.3,6,42,17.42,0,0,0,0,0
-63.938,19.152,2006.167925618024,3,3,0,20.7,7,1,42.29,0,0,0,0,0
-63.826,18.985,2006.167932309741,3,3,3.3,7.8,7,5,13.32,0,0,0,0,0
